user_id,age,gender,occupation,smoking_status,pet_status,sleep_schedule,cleanliness,budget_min,budget_max,roommate_gender_pref,pref_smoking
3657,18,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3950,5102,FEMALE,NOT_ALLOWED
3658,23,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,3573,4344,MALE,NOT_ALLOWED
3659,18,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1698,3785,ANY,NOT_ALLOWED
3660,26,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3938,4798,FEMALE,NOT_ALLOWED
3661,26,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,5,2757,3709,ANY,NOT_ALLOWED
3662,19,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,3,2634,3561,FEMALE,NOT_ALLOWED
3663,20,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,5,2640,4579,FEMALE,NOT_ALLOWED
3664,23,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2476,4783,FEMALE,NOT_ALLOWED
3665,22,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,2926,3918,MALE,ALLOWED
3666,26,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,2,3021,4538,MALE,ALLOWED
3667,22,MALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,2832,4257,MALE,NOT_ALLOWED
3668,21,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,2,2813,4263,ANY,ALLOWED
3669,19,MALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,3117,4079,FEMALE,ALLOWED
3670,20,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3798,5366,ANY,NOT_ALLOWED
3671,30,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3833,6784,FEMALE,ALLOWED
3672,35,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2444,5438,FEMALE,NOT_ALLOWED
3673,18,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,2,1516,3289,MALE,NOT_ALLOWED
3674,31,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,1,3891,5703,ANY,NOT_ALLOWED
3675,21,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,4,3336,4923,ANY,NOT_ALLOWED
3676,29,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,3,2277,3408,FEMALE,NOT_ALLOWED
3677,34,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3007,4955,MALE,ALLOWED
3678,22,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,1,1910,3148,MALE,NOT_ALLOWED
3679,35,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,1810,3853,ANY,NOT_ALLOWED
3680,32,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2308,2934,MALE,NOT_ALLOWED
3681,35,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,1,3289,4335,ANY,NOT_ALLOWED
3682,24,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3521,5291,FEMALE,NOT_ALLOWED
3683,33,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,3,2379,2906,MALE,NOT_ALLOWED
3684,31,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1763,3918,ANY,NOT_ALLOWED
3685,29,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,3468,4332,ANY,NOT_ALLOWED
3686,32,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,3101,5573,ANY,ALLOWED
3687,31,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2107,4104,FEMALE,NOT_ALLOWED
3688,29,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,4,1814,4405,ANY,NOT_ALLOWED
3689,22,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,4,2247,3529,MALE,NOT_ALLOWED
3690,25,MALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,1,3422,6209,MALE,ALLOWED
3691,20,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,1,2314,4730,FEMALE,ALLOWED
3692,22,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3960,5678,ANY,NOT_ALLOWED
3693,33,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2562,3259,ANY,NOT_ALLOWED
3694,24,MALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2439,3276,FEMALE,NOT_ALLOWED
3695,26,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,1,2553,3987,FEMALE,ALLOWED
3696,21,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3552,4550,ANY,ALLOWED
3697,28,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,3087,5712,MALE,ALLOWED
3698,20,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2152,4310,FEMALE,NOT_ALLOWED
3699,35,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3693,5200,ANY,ALLOWED
3700,30,MALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3476,4061,FEMALE,NOT_ALLOWED
3701,29,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1971,2727,FEMALE,NOT_ALLOWED
3702,35,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1777,2870,ANY,NOT_ALLOWED
3703,31,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2819,4105,FEMALE,NOT_ALLOWED
3704,22,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,4,3775,5844,FEMALE,ALLOWED
3705,35,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3726,6009,FEMALE,NOT_ALLOWED
3706,30,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,4,1945,4622,ANY,NOT_ALLOWED
3707,35,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,1732,3110,ANY,NOT_ALLOWED
3708,29,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3745,6228,MALE,ALLOWED
3709,25,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,3,2028,3292,ANY,NOT_ALLOWED
3710,28,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,5,2697,3470,ANY,NOT_ALLOWED
3711,34,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,5,1553,2099,ANY,NOT_ALLOWED
3712,24,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,3944,6756,ANY,NOT_ALLOWED
3713,20,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,2,2015,4421,FEMALE,NOT_ALLOWED
3714,23,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,1,2339,4301,MALE,NOT_ALLOWED
3715,32,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,4,2629,4299,ANY,NOT_ALLOWED
3716,29,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1937,3150,ANY,NOT_ALLOWED
3717,20,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,4,2720,4761,MALE,NOT_ALLOWED
3718,29,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,5,1598,3982,ANY,ALLOWED
3719,26,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,4,2544,3335,MALE,NOT_ALLOWED
3720,26,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2142,3476,FEMALE,NOT_ALLOWED
3721,27,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,2,3992,5456,ANY,ALLOWED
3722,20,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3254,4169,ANY,NOT_ALLOWED
3723,28,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,3363,6089,MALE,NOT_ALLOWED
3724,22,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,3,3122,5019,FEMALE,ALLOWED
3725,34,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2815,4100,MALE,NOT_ALLOWED
3726,21,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,5,3110,4582,FEMALE,NOT_ALLOWED
3727,19,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,2712,4036,FEMALE,NOT_ALLOWED
3728,30,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3856,4570,FEMALE,NOT_ALLOWED
3729,34,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,2,3438,4228,MALE,ALLOWED
3730,20,MALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3456,4945,FEMALE,NOT_ALLOWED
3731,30,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,3029,4988,MALE,ALLOWED
3732,19,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,3572,4361,FEMALE,NOT_ALLOWED
3733,30,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,2,3498,5215,ANY,NOT_ALLOWED
3734,30,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2081,2692,ANY,NOT_ALLOWED
3735,32,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3485,4732,FEMALE,NOT_ALLOWED
3736,32,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,3,2632,4455,MALE,NOT_ALLOWED
3737,21,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,3907,4911,ANY,NOT_ALLOWED
3738,20,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3568,6251,FEMALE,NOT_ALLOWED
3739,30,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,1,3917,6114,MALE,NOT_ALLOWED
3740,23,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,3169,4199,MALE,NOT_ALLOWED
3741,23,MALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,2082,3559,MALE,ALLOWED
3742,24,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,3,1538,3298,FEMALE,NOT_ALLOWED
3743,25,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,4,2668,4324,MALE,NOT_ALLOWED
3744,31,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,2,3498,4292,ANY,ALLOWED
3745,30,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3044,5194,MALE,ALLOWED
3746,34,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,1513,4064,ANY,NOT_ALLOWED
3747,28,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2826,4036,FEMALE,NOT_ALLOWED
3748,24,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,3,2443,4591,FEMALE,NOT_ALLOWED
3749,35,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1620,3518,FEMALE,ALLOWED
3750,23,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1985,3525,MALE,NOT_ALLOWED
3751,27,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,5,2408,2965,FEMALE,NOT_ALLOWED
3752,25,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,1542,3737,MALE,NOT_ALLOWED
3753,35,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3054,4928,FEMALE,NOT_ALLOWED
3754,28,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,1731,3168,FEMALE,NOT_ALLOWED
3755,26,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2013,3541,FEMALE,NOT_ALLOWED
3756,22,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3275,5702,ANY,NOT_ALLOWED
3757,33,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,3668,4665,ANY,NOT_ALLOWED
3758,33,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3758,5251,ANY,NOT_ALLOWED
3759,26,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2014,3096,FEMALE,NOT_ALLOWED
3760,19,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2590,4371,ANY,ALLOWED
3761,27,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,5,3931,4640,FEMALE,NOT_ALLOWED
3762,23,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,4,2814,4537,MALE,NOT_ALLOWED
3763,26,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,1873,3637,MALE,ALLOWED
3764,27,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,2,1589,4434,ANY,NOT_ALLOWED
3765,21,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3819,5118,ANY,ALLOWED
3766,19,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3351,5943,FEMALE,NOT_ALLOWED
3767,35,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,1796,3227,FEMALE,NOT_ALLOWED
3768,22,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,1,3154,6094,FEMALE,NOT_ALLOWED
3769,19,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,3714,6656,MALE,NOT_ALLOWED
3770,21,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,3453,4138,FEMALE,NOT_ALLOWED
3771,32,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1709,2511,MALE,NOT_ALLOWED
3772,32,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,1,3479,4603,FEMALE,ALLOWED
3773,21,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,1,2663,5629,ANY,NOT_ALLOWED
3774,23,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,4,3058,4257,ANY,NOT_ALLOWED
3775,34,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2452,4631,MALE,NOT_ALLOWED
3776,31,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,2,3891,6003,ANY,NOT_ALLOWED
3777,33,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2556,5388,MALE,NOT_ALLOWED
3778,29,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,2,2551,4807,FEMALE,NOT_ALLOWED
3779,18,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,1744,2771,ANY,NOT_ALLOWED
3780,30,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1843,4310,ANY,NOT_ALLOWED
3781,27,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,3042,3634,ANY,NOT_ALLOWED
3782,30,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,3,3379,5085,MALE,NOT_ALLOWED
3783,23,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,5,1899,4324,ANY,NOT_ALLOWED
3784,29,MALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,1838,4119,ANY,ALLOWED
3785,35,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2214,2868,MALE,NOT_ALLOWED
3786,24,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,4,1974,2495,FEMALE,ALLOWED
3787,26,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3537,4195,MALE,ALLOWED
3788,23,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,3791,6225,FEMALE,ALLOWED
3789,25,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3893,5278,MALE,NOT_ALLOWED
3790,25,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,4,3923,5276,ANY,NOT_ALLOWED
3791,18,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,3,1907,3616,MALE,NOT_ALLOWED
3792,33,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3542,5995,FEMALE,NOT_ALLOWED
3793,28,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,5,1586,3145,FEMALE,NOT_ALLOWED
3794,28,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,4,3046,4932,MALE,NOT_ALLOWED
3795,18,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,4,1837,3505,ANY,NOT_ALLOWED
3796,29,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,2,3224,5446,FEMALE,NOT_ALLOWED
3797,24,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2748,3448,MALE,NOT_ALLOWED
3798,26,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,2,3316,5706,MALE,NOT_ALLOWED
3799,33,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,1,2189,5145,FEMALE,ALLOWED
3800,24,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,5,2868,4737,FEMALE,NOT_ALLOWED
3801,29,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,2819,5271,FEMALE,ALLOWED
3802,29,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,2,2033,3639,MALE,NOT_ALLOWED
3803,33,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3250,5100,MALE,NOT_ALLOWED
3804,22,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,1693,4076,ANY,NOT_ALLOWED
3805,26,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,4,3449,5657,FEMALE,NOT_ALLOWED
3806,19,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,1875,2439,ANY,NOT_ALLOWED
3807,26,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3112,4241,MALE,NOT_ALLOWED
3808,26,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,1842,2743,MALE,NOT_ALLOWED
3809,30,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,3,2812,3711,ANY,NOT_ALLOWED
3810,23,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,3216,3849,ANY,NOT_ALLOWED
3811,27,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1769,4686,MALE,NOT_ALLOWED
3812,20,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,3232,5106,FEMALE,ALLOWED
3813,29,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,5,3758,4297,FEMALE,ALLOWED
3814,19,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3006,4757,FEMALE,ALLOWED
3815,27,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2546,3704,MALE,ALLOWED
3816,30,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3259,5519,FEMALE,NOT_ALLOWED
3817,34,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1846,4358,ANY,NOT_ALLOWED
3818,26,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2508,4058,FEMALE,ALLOWED
3819,18,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3393,4247,FEMALE,NOT_ALLOWED
3820,31,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,5,2820,5620,FEMALE,NOT_ALLOWED
3821,28,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,1,2297,3419,FEMALE,NOT_ALLOWED
3822,33,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,1835,3019,MALE,NOT_ALLOWED
3823,24,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,4,2014,2631,FEMALE,ALLOWED
3824,22,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,2174,4550,MALE,NOT_ALLOWED
3825,34,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3515,5160,ANY,NOT_ALLOWED
3826,27,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2634,3509,FEMALE,NOT_ALLOWED
3827,28,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3745,4848,FEMALE,NOT_ALLOWED
3828,22,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,3589,6087,ANY,NOT_ALLOWED
3829,35,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3679,6201,FEMALE,NOT_ALLOWED
3830,33,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3516,5804,ANY,ALLOWED
3831,29,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,5,3824,5383,FEMALE,ALLOWED
3832,33,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2938,3485,FEMALE,ALLOWED
3833,30,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2959,5432,MALE,NOT_ALLOWED
3834,23,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,3308,4147,MALE,NOT_ALLOWED
3835,26,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3358,5455,ANY,NOT_ALLOWED
3836,27,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,4,2697,3409,ANY,ALLOWED
3837,21,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2465,3439,ANY,NOT_ALLOWED
3838,20,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,5,3261,4507,ANY,NOT_ALLOWED
3839,32,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,3,3249,4666,FEMALE,NOT_ALLOWED
3840,32,FEMALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,3,3501,6118,FEMALE,NOT_ALLOWED
3841,24,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,5,3305,4272,MALE,NOT_ALLOWED
3842,22,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,3709,5031,ANY,ALLOWED
3843,26,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,5,3616,4655,MALE,ALLOWED
3844,35,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,2,1909,4763,FEMALE,ALLOWED
3845,30,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2563,4335,FEMALE,ALLOWED
3846,19,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,1688,2763,FEMALE,NOT_ALLOWED
3847,24,MALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,1,3139,3936,MALE,NOT_ALLOWED
3848,34,MALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,5,2207,4385,ANY,ALLOWED
3849,32,FEMALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,1,3344,4049,MALE,NOT_ALLOWED
3850,32,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,3428,4656,ANY,NOT_ALLOWED
3851,31,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,2498,3883,MALE,ALLOWED
3852,20,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3004,5956,MALE,NOT_ALLOWED
3853,27,FEMALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,4,2454,3219,FEMALE,NOT_ALLOWED
3854,29,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2609,3292,ANY,NOT_ALLOWED
3855,20,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3339,5043,FEMALE,NOT_ALLOWED
3856,28,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,3,1651,3283,FEMALE,NOT_ALLOWED
3857,25,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3176,5545,MALE,NOT_ALLOWED
3858,29,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,5,2294,4227,FEMALE,ALLOWED
3859,24,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2938,5569,FEMALE,ALLOWED
3860,34,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,2,1520,3844,FEMALE,NOT_ALLOWED
3861,20,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,2871,4712,FEMALE,NOT_ALLOWED
3862,19,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,5,1755,4132,FEMALE,NOT_ALLOWED
3863,34,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,1,1624,2156,ANY,ALLOWED
3864,34,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,1951,3665,FEMALE,NOT_ALLOWED
3865,35,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2119,4589,ANY,ALLOWED
3866,19,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,4,1995,2711,MALE,NOT_ALLOWED
3867,26,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1624,2157,MALE,ALLOWED
3868,35,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,4,3610,5432,ANY,NOT_ALLOWED
3869,25,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3915,5988,FEMALE,ALLOWED
3870,26,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3373,4421,FEMALE,ALLOWED
3871,23,MALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,1978,3995,ANY,ALLOWED
3872,35,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2410,2955,FEMALE,ALLOWED
3873,22,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,2,2209,3305,MALE,NOT_ALLOWED
3874,24,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,5,1639,3588,FEMALE,ALLOWED
3875,31,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3161,4672,MALE,NOT_ALLOWED
3876,35,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,1547,2633,MALE,ALLOWED
3877,27,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,5,3388,5203,ANY,NOT_ALLOWED
3878,25,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,4,2484,4311,FEMALE,NOT_ALLOWED
3879,27,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,5,1654,4324,FEMALE,ALLOWED
3880,28,FEMALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3331,4732,MALE,NOT_ALLOWED
